wbnsouadmissions.com,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1129)
womensmarchcanada.com,[Errno 11001] getaddrinfo failed
thepicsaholic.com,timed out
diba.cat,[Errno 11002] getaddrinfo failed
hrdf.org.sa,[Errno 11002] getaddrinfo failed
tomshardware.de,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'tomshardware.de'. (_ssl.c:1129)"
gikix.com,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)
nba.co.jp,timed out
jpg4.xyz,[Errno 11002] getaddrinfo failed
rubmaps.com,[Errno 11001] getaddrinfo failed
shit-around.com,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'shit-around.com'. (_ssl.c:1129)"
tjdft.jus.br,_ssl.c:1112: The handshake operation timed out
9laik.biz,timed out
toptvseries.biz,timed out
webjalsha.in,[Errno 11001] getaddrinfo failed
wbnsou.ac.in,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'wbnsou.ac.in'. (_ssl.c:1129)"
firstnational.com,timed out
aozora.gr.jp,[Errno 11001] getaddrinfo failed
detectivebooks.ru,[WinError 10054] 현재 연결은 원격 호스트에 의해 강제로 끊겼습니다
subtitlecity.net,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'subtitlecity.net'. (_ssl.c:1129)"
hkpl.gov.hk,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1129)
moex.gov.tw,[Errno 11001] getaddrinfo failed
warime.com,[Errno 11001] getaddrinfo failed
jidiacy.party,[Errno 11001] getaddrinfo failed
nowness.com,timed out
trackertrk.top,[Errno 11001] getaddrinfo failed
asiatvro.com,[Errno 11001] getaddrinfo failed
jlpzj.net,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)
polarislibrary.com,timed out
ytpak.com,[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1129)
csrc.gov.cn,[Errno 11001] getaddrinfo failed
nsysu.edu.tw,[Errno 11001] getaddrinfo failed
delhihighcourt.nic.in,timed out
pipec.ru,[Errno 11001] getaddrinfo failed
galaxy-droid.ru,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'galaxy-droid.ru'. (_ssl.c:1129)"
rdv.space,[Errno 11001] getaddrinfo failed
full-stream.su,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)
evanced.info,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'evanced.info'. (_ssl.c:1129)"
lailasblog.com,timed out
mec.pt,[Errno 11001] getaddrinfo failed
kptcl.com,timed out
pss-system.gov.cn,[Errno 11001] getaddrinfo failed
setadiran.ir,timed out
yazd.ac.ir,timed out
goldenshara.net,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)
kuqin.com,[Errno 11001] getaddrinfo failed
neuralnetworksanddeeplearning.com,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'neuralnetworksanddeeplearning.com'. (_ssl.c:1129)"
tocomlink.com,timed out
camcom.it,[Errno 11001] getaddrinfo failed
ulasimonline.com,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ulasimonline.com'. (_ssl.c:1129)"
team-andro.com,timed out
nwcg.gov,[Errno 11001] getaddrinfo failed
micccp.com,timed out
nvidia.fr,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'nvidia.fr'. (_ssl.c:1129)"
fw.to,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'fw.to'. (_ssl.c:1129)"
niopdc.ir,timed out
sexaraby.info,[WinError 10054] 현재 연결은 원격 호스트에 의해 강제로 끊겼습니다
elluminate.com,[Errno 11001] getaddrinfo failed
sit.edu.cn,[Errno 11001] getaddrinfo failed
tuvturk.com.tr,timed out
kiftime.com,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'kiftime.com'. (_ssl.c:1129)"
scotiabank.com.mx,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'scotiabank.com.mx'. (_ssl.c:1129)"
snh48.com,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'snh48.com'. (_ssl.c:1129)"
appcgn.com,timed out
xiamenair.com,[Errno 11001] getaddrinfo failed
fit.edu,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)
bigbootytube.net,[WinError 10054] 현재 연결은 원격 호스트에 의해 강제로 끊겼습니다
csuchico.edu,timed out
hifidiy.net,timed out
c63d72a4022.com,[Errno 11001] getaddrinfo failed
telly-news.com,[Errno 11001] getaddrinfo failed
allgameshome.com,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1129)
thunderunlock.com,[Errno 11001] getaddrinfo failed
zhicom.cn,[Errno 11001] getaddrinfo failed
xiaoshuo520.com,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)
kalporn.com,[WinError 10054] 현재 연결은 원격 호스트에 의해 강제로 끊겼습니다
wal-mart.com,timed out
k12.md.us,[Errno 11001] getaddrinfo failed
naukri.today,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)
studio-kingdom.com,[Errno 11001] getaddrinfo failed
goddingo.com,[Errno 11001] getaddrinfo failed
depkes.go.id,[Errno 11001] getaddrinfo failed
dspblackrock.com,timed out
hdzone.org,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1129)
sepdf.gob.mx,[Errno 11001] getaddrinfo failed
gavitex.com,timed out
3tii.com,timed out
pornfuror.com,[WinError 10054] 현재 연결은 원격 호스트에 의해 강제로 끊겼습니다
zentravel.cn,timed out
dwnlds.co,[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1129)
kinokrad.su,[Errno 11001] getaddrinfo failed
debate.org,[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1129)
wumaow.com,timed out
server110.com,[Errno 11001] getaddrinfo failed
subadictos.net,timed out
flash-xxx.com,[Errno 11001] getaddrinfo failed
quran7m.com,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'quran7m.com'. (_ssl.c:1129)"
fewunknownfacts.com,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1129)
cakart.in,timed out
artspy.cn,timed out
ruleporn.com,[WinError 10054] 현재 연결은 원격 호스트에 의해 강제로 끊겼습니다
geekswithblogs.net,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)
e-lotto.be,[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1129)
892bam.com,timed out
zrryzi.com,[Errno 11001] getaddrinfo failed
ckiiwiki.com,timed out
kulula.com,timed out
ontraport.net,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)
justredirect25.com,[Errno 11001] getaddrinfo failed
asianpaints.com,timed out
shibaura-it.ac.jp,timed out
sapporo.jp,[Errno 11001] getaddrinfo failed
oyksoft.com,[Errno 11002] getaddrinfo failed
zhiboba.cc,[Errno 11002] getaddrinfo failed
czu.cz,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'czu.cz'. (_ssl.c:1129)"
genius-epay.in,timed out
eutklhuazxlt.com,[Errno 11001] getaddrinfo failed
web-selldiam.com,[Errno 11001] getaddrinfo failed
hackbase.com,[Errno 11001] getaddrinfo failed
keio.jp,timed out
agucn.com,timed out
diputados.gob.mx,[Errno 11002] getaddrinfo failed
tnt.it,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'tnt.it'. (_ssl.c:1129)"
hautetfort.com,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'hautetfort.com'. (_ssl.c:1129)"
nihonjinnanmin.com,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'nihonjinnanmin.com'. (_ssl.c:1129)"
scorser.com,timed out
playvulkanonline.net,[Errno 11001] getaddrinfo failed
ens-lyon.fr,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ens-lyon.fr'. (_ssl.c:1129)"
alxxxhub.com,[Errno 11001] getaddrinfo failed
asia-girls-dating.net,[Errno 11001] getaddrinfo failed
erocurves.com,[WinError 10054] 현재 연결은 원격 호스트에 의해 강제로 끊겼습니다
peletle.com,[Errno 11001] getaddrinfo failed
ottplayer.es,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)
talentyab.com,[Errno 11001] getaddrinfo failed
univ-lemans.fr,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'univ-lemans.fr'. (_ssl.c:1129)"
realtek.com,[Errno 11001] getaddrinfo failed
britain-method.com,[Errno 11001] getaddrinfo failed
kzone.tv,[Errno 11001] getaddrinfo failed
weipaipian.com,timed out
17gz.org,[Errno 11001] getaddrinfo failed
dipibei.com,timed out
ru.ac.th,[Errno 11001] getaddrinfo failed
extorted.com,timed out
cgwell.com,timed out
1v2v3v.com,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1129)
tui.ru,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'tui.ru'. (_ssl.c:1129)"
kinogo-hd.pro,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)
youxixiazai.org,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'youxixiazai.org'. (_ssl.c:1129)"
videosection.com,[WinError 10054] 현재 연결은 원격 호스트에 의해 강제로 끊겼습니다
limetorrents.in,[Errno 11001] getaddrinfo failed
1clickforward.net,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for '1clickforward.net'. (_ssl.c:1129)"
carlsonwagonlit.com,[Errno 11001] getaddrinfo failed
knt.co.jp,[Errno 11001] getaddrinfo failed
rtxplatform.com,timed out
rainierland.is,[Errno 11001] getaddrinfo failed
johnnys-net.jp,[Errno 11001] getaddrinfo failed
fnde.gov.br,[Errno 11001] getaddrinfo failed
allscrabblewords.com,timed out
1133.cc,[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1129)
zjnu.cn,[Errno 11001] getaddrinfo failed
crsorgi.gov.in,timed out
tigerair.com.au,timed out
shalom-house.jp,[Errno 11001] getaddrinfo failed
k12.il.us,[Errno 11001] getaddrinfo failed
itdadao.com,timed out
oeticket.com,timed out
fbaba.net,[Errno 11002] getaddrinfo failed
mendy.review,[Errno 11001] getaddrinfo failed
money-link.com.tw,[WinError 10054] 현재 연결은 원격 호스트에 의해 강제로 끊겼습니다
shadowcity.jp,timed out
teamrockers.co,[Errno 11001] getaddrinfo failed
primaryarms.com,timed out
bestjobs4grads.com,[Errno 11001] getaddrinfo failed
hnu.edu.cn,[Errno 11001] getaddrinfo failed
hr44.com,timed out
bestmalevideos.com,[WinError 10054] 현재 연결은 원격 호스트에 의해 강제로 끊겼습니다
stust.edu.tw,[Errno 11001] getaddrinfo failed
tz.cc,timed out
tak3da.com,[Errno 11002] getaddrinfo failed
mousecity.com,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1129)
desertschools.org,timed out
link88.be,[Errno 11001] getaddrinfo failed
zaizai8.com,timed out
52z.com,_ssl.c:1112: The handshake operation timed out
sgiz.mobi,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'sgiz.mobi'. (_ssl.c:1129)"
diadiemanuong.com,timed out
loger.ir,[Errno 11001] getaddrinfo failed
goldbuy91.com,[Errno 11001] getaddrinfo failed
adtpulse.com,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'adtpulse.com'. (_ssl.c:1129)"
dbnaked.com,[WinError 10054] 현재 연결은 원격 호스트에 의해 강제로 끊겼습니다
flymeos.com,[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1129)
youtubemp3converter.to,[Errno 11001] getaddrinfo failed
bioskop168.co,timed out
100zp.com,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1129)
dongsport.com,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'dongsport.com'. (_ssl.c:1129)"
nicos.co.jp,timed out
clubpenguinisland.com,timed out
eromazofu.com,[WinError 10054] 현재 연결은 원격 호스트에 의해 강제로 끊겼습니다
torrentmoatv.com,[Errno 11001] getaddrinfo failed
chrome-live-wallpapers.com,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)
reservation.jp,[Errno 11001] getaddrinfo failed
pagal-world.in,[Errno 11001] getaddrinfo failed
xiechuangw.com,[Errno 11001] getaddrinfo failed
safebitcoin.info,[Errno 11001] getaddrinfo failed
bizoninvest.com,[Errno 11002] getaddrinfo failed
new-akiba.com,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'new-akiba.com'. (_ssl.c:1129)"
wenweipo.com,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)
javgay.com,[WinError 10054] 현재 연결은 원격 호스트에 의해 강제로 끊겼습니다
indianfucktv.com,[WinError 10054] 현재 연결은 원격 호스트에 의해 강제로 끊겼습니다
france.fr,[WinError 10054] 현재 연결은 원격 호스트에 의해 강제로 끊겼습니다
6imovie-dl.info,[Errno 11001] getaddrinfo failed
dynalias.com,timed out
rl0.ru,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'rl0.ru'. (_ssl.c:1129)"
ionlinemovies.com,timed out
bkill.com,timed out
imgbako.com,[Errno 11002] getaddrinfo failed
kimsoku.com,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1129)
mans.edu.eg,timed out
ssl4anyone3.com,[Errno 11001] getaddrinfo failed
wikicfp.com,timed out
imageteam.org,timed out
kakuyasu.co.jp,[Errno 11001] getaddrinfo failed
gfxta.com,timed out
isport.ir,timed out
chap.sch.ir,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)
pzu.pl,timed out
tarfandha.net,timed out
karnesco.com,[Errno 11001] getaddrinfo failed
popularfreeporn.com,timed out
difesa.it,[Errno 11001] getaddrinfo failed
philips.ru,timed out
52che.com,timed out
onmeda.es,timed out
ieve2ee.top,[Errno 11001] getaddrinfo failed
mendoza.gov.ar,[Errno 11001] getaddrinfo failed
snokido.fr,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'snokido.fr'. (_ssl.c:1129)"
bokepdo.fun,[Errno 11001] getaddrinfo failed
pinoytv.ph,timed out
asos-media.com,timed out
myprivatetutor.com,timed out
tuspeliculashd.com,timed out
wankuma.com,timed out
lenovo-forums.ru,timed out
arenasmartphone.com,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'arenasmartphone.com'. (_ssl.c:1129)"
vmovier.com,[Errno 11001] getaddrinfo failed
getgo123.com,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'getgo123.com'. (_ssl.c:1129)"
gg-anime.com,_ssl.c:1112: The handshake operation timed out
univ-lyon2.fr,[Errno 11001] getaddrinfo failed
pornbeu.com,timed out
cmiw.cn,timed out
68216c38fb36e0.com,[Errno 11001] getaddrinfo failed
iwannawatch.is,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'iwannawatch.is'. (_ssl.c:1129)"
astrotheme.com,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'astrotheme.com'. (_ssl.c:1129)"
megafilmeshd21.net,[Errno 11001] getaddrinfo failed
fetishpapa.com,[WinError 10054] 현재 연결은 원격 호스트에 의해 강제로 끊겼습니다
zastavki.com,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'zastavki.com'. (_ssl.c:1129)"
v9.com,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'v9.com'. (_ssl.c:1129)"
ouhk.edu.hk,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ouhk.edu.hk'. (_ssl.c:1129)"
cmcvellore.ac.in,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'cmcvellore.ac.in'. (_ssl.c:1129)"
reindeer.stream,[Errno 11001] getaddrinfo failed
hdmoviespoint.com,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'hdmoviespoint.com'. (_ssl.c:1129)"
magpost.com,timed out
ticketreturn.com,timed out
businessinfoworld.com,timed out
begin-english.ru,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)
fxpro.com,[WinError 10054] 현재 연결은 원격 호스트에 의해 강제로 끊겼습니다
aladbvddjsxf.com,[Errno 11001] getaddrinfo failed
tut.ac.jp,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'tut.ac.jp'. (_ssl.c:1129)"
gdufe.edu.cn,[Errno 11001] getaddrinfo failed
kj-cy.cn,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'kj-cy.cn'. (_ssl.c:1129)"
honkan.jp,[Errno 11002] getaddrinfo failed
narinari.com,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'narinari.com'. (_ssl.c:1129)"
key-find.com,timed out
dramacools.io,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)
dazhoushan.com,timed out
ithun.bid,[Errno 11001] getaddrinfo failed
hackedonlinegames.com,[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1129)
lockheedmartinjobs.com,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)
taipei.gov.tw,[Errno 11001] getaddrinfo failed
gank.io,timed out
eec3fb771502a923f.com,[Errno 11001] getaddrinfo failed
mybsn.com.my,[Errno 11001] getaddrinfo failed
abbao.cn,[Errno 11001] getaddrinfo failed
ticketingcentral.com,[Errno 11001] getaddrinfo failed
zhangzishi.cc,[Errno 11002] getaddrinfo failed
mod-minecraft.net,timed out
whatprice.com.pk,[Errno 11002] getaddrinfo failed
stuccu.com,[Errno 11001] getaddrinfo failed
aeon.jp,[Errno 11001] getaddrinfo failed
eiwrwjc.com,[Errno 11001] getaddrinfo failed
mingkyaa.com,timed out
viewfruit.com,[Errno 11001] getaddrinfo failed
mil.kr,[Errno 11001] getaddrinfo failed
van2.club,[Errno 11001] getaddrinfo failed
blankrefer.com,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)
vbspuonline.in,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)
sep.ir,timed out
vav.kr,timed out
gr8ambitionz.com,timed out
hopto.org,timed out
anime-free.net,timed out
m3rf.com,[Errno 2] No such file or directory
watchonlinemovies.pk,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)
illumina.com,timed out
hentai-share.com,[WinError 10054] 현재 연결은 원격 호스트에 의해 강제로 끊겼습니다
boostweb.site,[Errno 11001] getaddrinfo failed
mdurohtak.ac.in,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'mdurohtak.ac.in'. (_ssl.c:1129)"
ffee33.com,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)
lalamao.com,timed out
hardx.com,[WinError 10054] 현재 연결은 원격 호스트에 의해 강제로 끊겼습니다
samakal.net,timed out
proxybunker.online,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)
